geoid,name,variable,estimate,moe,year
11423,ZCTA5 11423,med_income,66070,4948,2016
11424,ZCTA5 11424,male,0,11,2016
11424,ZCTA5 11424,female,0,11,2016
11424,ZCTA5 11424,total_pop,0,11,2016
11424,ZCTA5 11424,race_total,0,11,2016
11424,ZCTA5 11424,white,0,11,2016
11424,ZCTA5 11424,black_aa,0,11,2016
11424,ZCTA5 11424,ai_an,0,11,2016
11424,ZCTA5 11424,asian,0,11,2016
11424,ZCTA5 11424,hawaiian_pi,0,11,2016
11424,ZCTA5 11424,other,0,11,2016
11424,ZCTA5 11424,med_income,NA,NA,2016
11425,ZCTA5 11425,male,0,11,2016
11425,ZCTA5 11425,female,0,11,2016
11425,ZCTA5 11425,total_pop,0,11,2016
11425,ZCTA5 11425,race_total,0,11,2016
11425,ZCTA5 11425,white,0,11,2016
11425,ZCTA5 11425,black_aa,0,11,2016
11425,ZCTA5 11425,ai_an,0,11,2016
11425,ZCTA5 11425,asian,0,11,2016
11425,ZCTA5 11425,hawaiian_pi,0,11,2016
11425,ZCTA5 11425,other,0,11,2016
11425,ZCTA5 11425,med_income,NA,NA,2016
11426,ZCTA5 11426,male,9795,762,2016
11426,ZCTA5 11426,female,10196,820,2016
11426,ZCTA5 11426,total_pop,19991,1438,2016
11426,ZCTA5 11426,race_total,19991,1438,2016
11426,ZCTA5 11426,white,8298,895,2016
11426,ZCTA5 11426,black_aa,789,289,2016
11426,ZCTA5 11426,ai_an,56,82,2016
11426,ZCTA5 11426,asian,8917,1248,2016
11426,ZCTA5 11426,hawaiian_pi,0,18,2016
11426,ZCTA5 11426,other,1331,453,2016
11426,ZCTA5 11426,med_income,77487,5736,2016
11427,ZCTA5 11427,male,11076,750,2016
11427,ZCTA5 11427,female,11865,671,2016
11427,ZCTA5 11427,total_pop,22941,1227,2016
11427,ZCTA5 11427,race_total,22941,1227,2016
11427,ZCTA5 11427,white,6458,677,2016
11427,ZCTA5 11427,black_aa,5335,652,2016
11427,ZCTA5 11427,ai_an,57,66,2016
11427,ZCTA5 11427,asian,7466,897,2016
11427,ZCTA5 11427,hawaiian_pi,0,21,2016
11427,ZCTA5 11427,other,2244,530,2016
11427,ZCTA5 11427,med_income,65494,4019,2016
11428,ZCTA5 11428,male,9524,501,2016
11428,ZCTA5 11428,female,10212,653,2016
11428,ZCTA5 11428,total_pop,19736,929,2016
11428,ZCTA5 11428,race_total,19736,929,2016
11428,ZCTA5 11428,white,4457,575,2016
11428,ZCTA5 11428,black_aa,3855,518,2016
11428,ZCTA5 11428,ai_an,9,12,2016
11428,ZCTA5 11428,asian,5595,743,2016
11428,ZCTA5 11428,hawaiian_pi,77,82,2016
11428,ZCTA5 11428,other,3638,694,2016
11428,ZCTA5 11428,med_income,68675,5722,2016
11429,ZCTA5 11429,male,12642,735,2016
11429,ZCTA5 11429,female,14097,677,2016
11429,ZCTA5 11429,total_pop,26739,1126,2016
11429,ZCTA5 11429,race_total,26739,1126,2016
11429,ZCTA5 11429,white,1163,312,2016
11429,ZCTA5 11429,black_aa,20998,1204,2016
11429,ZCTA5 11429,ai_an,117,90,2016
11429,ZCTA5 11429,asian,863,253,2016
11429,ZCTA5 11429,hawaiian_pi,46,71,2016
11429,ZCTA5 11429,other,2743,653,2016
11429,ZCTA5 11429,med_income,77037,4453,2016
11430,ZCTA5 11430,male,148,183,2016
11430,ZCTA5 11430,female,31,39,2016
11430,ZCTA5 11430,total_pop,179,161,2016
11430,ZCTA5 11430,race_total,179,161,2016
11430,ZCTA5 11430,white,16,30,2016
11430,ZCTA5 11430,black_aa,129,98,2016
11430,ZCTA5 11430,ai_an,0,11,2016
11430,ZCTA5 11430,asian,0,11,2016
11430,ZCTA5 11430,hawaiian_pi,0,11,2016
11430,ZCTA5 11430,other,27,44,2016
11430,ZCTA5 11430,med_income,NA,NA,2016
11432,ZCTA5 11432,male,30530,1212,2016
11432,ZCTA5 11432,female,34156,1335,2016
11432,ZCTA5 11432,total_pop,64686,2111,2016
11432,ZCTA5 11432,race_total,64686,2111,2016
11432,ZCTA5 11432,white,14659,1455,2016
11432,ZCTA5 11432,black_aa,10431,983,2016
11432,ZCTA5 11432,ai_an,280,146,2016
11432,ZCTA5 11432,asian,26885,1674,2016
11432,ZCTA5 11432,hawaiian_pi,0,27,2016
11432,ZCTA5 11432,other,9888,1459,2016
11432,ZCTA5 11432,med_income,52277,2310,2016
11433,ZCTA5 11433,male,16228,1066,2016
11433,ZCTA5 11433,female,18475,948,2016
11433,ZCTA5 11433,total_pop,34703,1737,2016
11433,ZCTA5 11433,race_total,34703,1737,2016
11433,ZCTA5 11433,white,1480,400,2016
11433,ZCTA5 11433,black_aa,23416,1573,2016
11433,ZCTA5 11433,ai_an,101,98,2016
11433,ZCTA5 11433,asian,2289,710,2016
11433,ZCTA5 11433,hawaiian_pi,0,24,2016
11433,ZCTA5 11433,other,6414,1121,2016
11433,ZCTA5 11433,med_income,45820,2867,2016
11434,ZCTA5 11434,male,29229,1311,2016
11434,ZCTA5 11434,female,37050,1218,2016
11434,ZCTA5 11434,total_pop,66279,1892,2016
11434,ZCTA5 11434,race_total,66279,1892,2016
11434,ZCTA5 11434,white,1839,318,2016
11434,ZCTA5 11434,black_aa,58855,2017,2016
11434,ZCTA5 11434,ai_an,0,27,2016
11434,ZCTA5 11434,asian,1037,422,2016
11434,ZCTA5 11434,hawaiian_pi,0,27,2016
11434,ZCTA5 11434,other,3408,739,2016
11434,ZCTA5 11434,med_income,57454,3590,2016
11435,ZCTA5 11435,male,28677,1158,2016
11435,ZCTA5 11435,female,28950,1025,2016
11435,ZCTA5 11435,total_pop,57627,1574,2016
11435,ZCTA5 11435,race_total,57627,1574,2016
11435,ZCTA5 11435,white,11556,1037,2016
11435,ZCTA5 11435,black_aa,13942,1034,2016
11435,ZCTA5 11435,ai_an,101,92,2016
11435,ZCTA5 11435,asian,12550,1184,2016
11435,ZCTA5 11435,hawaiian_pi,23,28,2016
11435,ZCTA5 11435,other,16243,1502,2016
11435,ZCTA5 11435,med_income,55268,2467,2016
11436,ZCTA5 11436,male,9850,522,2016
11436,ZCTA5 11436,female,10286,611,2016
11436,ZCTA5 11436,total_pop,20136,943,2016
11436,ZCTA5 11436,race_total,20136,943,2016
11436,ZCTA5 11436,white,1463,428,2016
11436,ZCTA5 11436,black_aa,13551,904,2016
11436,ZCTA5 11436,ai_an,153,91,2016
11436,ZCTA5 11436,asian,1784,396,2016
11436,ZCTA5 11436,hawaiian_pi,0,21,2016
11436,ZCTA5 11436,other,2441,508,2016
11436,ZCTA5 11436,med_income,66837,3266,2016
11451,ZCTA5 11451,male,0,11,2016
11451,ZCTA5 11451,female,0,11,2016
11451,ZCTA5 11451,total_pop,0,11,2016
11451,ZCTA5 11451,race_total,0,11,2016
11451,ZCTA5 11451,white,0,11,2016
11451,ZCTA5 11451,black_aa,0,11,2016
11451,ZCTA5 11451,ai_an,0,11,2016
11451,ZCTA5 11451,asian,0,11,2016
11451,ZCTA5 11451,hawaiian_pi,0,11,2016
11451,ZCTA5 11451,other,0,11,2016
11451,ZCTA5 11451,med_income,NA,NA,2016
11501,ZCTA5 11501,male,9566,429,2016
11501,ZCTA5 11501,female,9696,419,2016
11501,ZCTA5 11501,total_pop,19262,138,2016
11501,ZCTA5 11501,race_total,19262,138,2016
11501,ZCTA5 11501,white,14099,682,2016
11501,ZCTA5 11501,black_aa,352,216,2016
11501,ZCTA5 11501,ai_an,0,18,2016
11501,ZCTA5 11501,asian,2207,310,2016
11501,ZCTA5 11501,hawaiian_pi,0,18,2016
11501,ZCTA5 11501,other,2365,648,2016
11501,ZCTA5 11501,med_income,89956,3290,2016
11507,ZCTA5 11507,male,3645,320,2016
11507,ZCTA5 11507,female,3685,304,2016
11507,ZCTA5 11507,total_pop,7330,543,2016
11507,ZCTA5 11507,race_total,7330,543,2016
11507,ZCTA5 11507,white,4575,437,2016
11507,ZCTA5 11507,black_aa,59,80,2016
11507,ZCTA5 11507,ai_an,66,58,2016
11507,ZCTA5 11507,asian,2500,321,2016
11507,ZCTA5 11507,hawaiian_pi,0,16,2016
11507,ZCTA5 11507,other,35,32,2016
11507,ZCTA5 11507,med_income,110400,11229,2016
11509,ZCTA5 11509,male,1208,169,2016
11509,ZCTA5 11509,female,1121,132,2016
11509,ZCTA5 11509,total_pop,2329,252,2016
11509,ZCTA5 11509,race_total,2329,252,2016
11509,ZCTA5 11509,white,2257,249,2016
11509,ZCTA5 11509,black_aa,17,29,2016
11509,ZCTA5 11509,ai_an,0,11,2016
11509,ZCTA5 11509,asian,30,28,2016
11509,ZCTA5 11509,hawaiian_pi,0,11,2016
11509,ZCTA5 11509,other,0,11,2016
11509,ZCTA5 11509,med_income,141667,24785,2016
11510,ZCTA5 11510,male,16196,706,2016
11510,ZCTA5 11510,female,17538,723,2016
11510,ZCTA5 11510,total_pop,33734,1212,2016
11510,ZCTA5 11510,race_total,33734,1212,2016
11510,ZCTA5 11510,white,16960,1200,2016
11510,ZCTA5 11510,black_aa,10746,866,2016
11510,ZCTA5 11510,ai_an,32,30,2016
11510,ZCTA5 11510,asian,1237,324,2016
11510,ZCTA5 11510,hawaiian_pi,52,57,2016
11510,ZCTA5 11510,other,1986,802,2016
11510,ZCTA5 11510,med_income,95786,4591,2016
11514,ZCTA5 11514,male,2180,236,2016
11514,ZCTA5 11514,female,2363,227,2016
11514,ZCTA5 11514,total_pop,4543,333,2016
11514,ZCTA5 11514,race_total,4543,333,2016
11514,ZCTA5 11514,white,3403,381,2016
11514,ZCTA5 11514,black_aa,203,167,2016
11514,ZCTA5 11514,ai_an,0,11,2016
11514,ZCTA5 11514,asian,465,179,2016
11514,ZCTA5 11514,hawaiian_pi,0,11,2016
11514,ZCTA5 11514,other,217,154,2016
11514,ZCTA5 11514,med_income,83750,24304,2016
11516,ZCTA5 11516,male,3597,307,2016
11516,ZCTA5 11516,female,4127,401,2016
11516,ZCTA5 11516,total_pop,7724,490,2016
11516,ZCTA5 11516,race_total,7724,490,2016
11516,ZCTA5 11516,white,6291,1519,2016
11516,ZCTA5 11516,black_aa,0,16,2016
11516,ZCTA5 11516,ai_an,0,16,2016
11516,ZCTA5 11516,asian,110,123,2016
11516,ZCTA5 11516,hawaiian_pi,0,16,2016
11516,ZCTA5 11516,other,1290,1455,2016
11516,ZCTA5 11516,med_income,100347,10424,2016
11518,ZCTA5 11518,male,5054,376,2016
11518,ZCTA5 11518,female,5138,365,2016
11518,ZCTA5 11518,total_pop,10192,479,2016
11518,ZCTA5 11518,race_total,10192,479,2016
11518,ZCTA5 11518,white,9800,478,2016
11518,ZCTA5 11518,black_aa,1,3,2016
11518,ZCTA5 11518,ai_an,42,65,2016
11518,ZCTA5 11518,asian,248,212,2016
11518,ZCTA5 11518,hawaiian_pi,0,18,2016
11518,ZCTA5 11518,other,84,75,2016
11518,ZCTA5 11518,med_income,91343,9013,2016
11520,ZCTA5 11520,male,21239,669,2016
11520,ZCTA5 11520,female,22458,665,2016
11520,ZCTA5 11520,total_pop,43697,274,2016
11520,ZCTA5 11520,race_total,43697,274,2016
11520,ZCTA5 11520,white,18188,1265,2016
11520,ZCTA5 11520,black_aa,13920,898,2016
11520,ZCTA5 11520,ai_an,591,342,2016
11520,ZCTA5 11520,asian,472,199,2016
11520,ZCTA5 11520,hawaiian_pi,7,12,2016
11520,ZCTA5 11520,other,3691,745,2016
11520,ZCTA5 11520,med_income,68945,4286,2016
11530,ZCTA5 11530,male,13676,461,2016
11530,ZCTA5 11530,female,14787,460,2016
11530,ZCTA5 11530,total_pop,28463,486,2016
11530,ZCTA5 11530,race_total,28463,486,2016
11530,ZCTA5 11530,white,25893,507,2016
11530,ZCTA5 11530,black_aa,577,265,2016
11530,ZCTA5 11530,ai_an,0,21,2016
11530,ZCTA5 11530,asian,1041,311,2016
11530,ZCTA5 11530,hawaiian_pi,0,21,2016
11530,ZCTA5 11530,other,492,257,2016
11530,ZCTA5 11530,med_income,144479,10983,2016
11542,ZCTA5 11542,male,13834,533,2016
11542,ZCTA5 11542,female,13842,522,2016
11542,ZCTA5 11542,total_pop,27676,169,2016
11542,ZCTA5 11542,race_total,27676,169,2016
11542,ZCTA5 11542,white,18412,823,2016
11542,ZCTA5 11542,black_aa,2008,655,2016
11542,ZCTA5 11542,ai_an,221,160,2016
11542,ZCTA5 11542,asian,1076,317,2016
11542,ZCTA5 11542,hawaiian_pi,0,21,2016
11542,ZCTA5 11542,other,5101,767,2016
11542,ZCTA5 11542,med_income,74472,6099,2016
11545,ZCTA5 11545,male,6277,408,2016
11545,ZCTA5 11545,female,6417,364,2016
11545,ZCTA5 11545,total_pop,12694,641,2016
11545,ZCTA5 11545,race_total,12694,641,2016
11545,ZCTA5 11545,white,10685,739,2016
11545,ZCTA5 11545,black_aa,301,231,2016
11545,ZCTA5 11545,ai_an,0,18,2016
11545,ZCTA5 11545,asian,1022,250,2016
11545,ZCTA5 11545,hawaiian_pi,0,18,2016
11545,ZCTA5 11545,other,455,337,2016
11545,ZCTA5 11545,med_income,139485,15483,2016
11547,ZCTA5 11547,male,348,88,2016
11547,ZCTA5 11547,female,489,194,2016
11547,ZCTA5 11547,total_pop,837,229,2016
11547,ZCTA5 11547,race_total,837,229,2016
11547,ZCTA5 11547,white,786,225,2016
11547,ZCTA5 11547,black_aa,0,11,2016
11547,ZCTA5 11547,ai_an,0,11,2016
11547,ZCTA5 11547,asian,51,50,2016
11547,ZCTA5 11547,hawaiian_pi,0,11,2016
11547,ZCTA5 11547,other,0,11,2016
11547,ZCTA5 11547,med_income,116071,33162,2016
11548,ZCTA5 11548,male,1237,211,2016
11548,ZCTA5 11548,female,1621,348,2016
11548,ZCTA5 11548,total_pop,2858,521,2016
11548,ZCTA5 11548,race_total,2858,521,2016
11548,ZCTA5 11548,white,1853,364,2016
11548,ZCTA5 11548,black_aa,241,114,2016
11548,ZCTA5 11548,ai_an,0,11,2016
11548,ZCTA5 11548,asian,518,332,2016
11548,ZCTA5 11548,hawaiian_pi,0,11,2016
11548,ZCTA5 11548,other,133,126,2016
11548,ZCTA5 11548,med_income,120057,17437,2016
11549,ZCTA5 11549,male,1086,158,2016
11549,ZCTA5 11549,female,1834,193,2016
11549,ZCTA5 11549,total_pop,2920,244,2016
11549,ZCTA5 11549,race_total,2920,244,2016
11549,ZCTA5 11549,white,1970,222,2016
11549,ZCTA5 11549,black_aa,381,92,2016
11549,ZCTA5 11549,ai_an,7,13,2016
11549,ZCTA5 11549,asian,246,96,2016
11549,ZCTA5 11549,hawaiian_pi,0,11,2016
11549,ZCTA5 11549,other,103,53,2016
11549,ZCTA5 11549,med_income,NA,NA,2016
11550,ZCTA5 11550,male,27487,685,2016
11550,ZCTA5 11550,female,30192,732,2016
11550,ZCTA5 11550,total_pop,57679,350,2016
11550,ZCTA5 11550,race_total,57679,350,2016
11550,ZCTA5 11550,white,8940,1070,2016
11550,ZCTA5 11550,black_aa,27040,1137,2016
11550,ZCTA5 11550,ai_an,251,240,2016
11550,ZCTA5 11550,asian,783,262,2016
11550,ZCTA5 11550,hawaiian_pi,0,27,2016
11550,ZCTA5 11550,other,17878,1419,2016
11550,ZCTA5 11550,med_income,57497,3981,2016
11552,ZCTA5 11552,male,12168,621,2016
11552,ZCTA5 11552,female,12249,544,2016
11552,ZCTA5 11552,total_pop,24417,888,2016
11552,ZCTA5 11552,race_total,24417,888,2016
11552,ZCTA5 11552,white,14675,680,2016
11552,ZCTA5 11552,black_aa,5172,782,2016
11552,ZCTA5 11552,ai_an,31,35,2016
11552,ZCTA5 11552,asian,1764,433,2016
11552,ZCTA5 11552,hawaiian_pi,0,21,2016
11552,ZCTA5 11552,other,1606,416,2016
11552,ZCTA5 11552,med_income,100326,7209,2016
11553,ZCTA5 11553,male,12602,709,2016
11553,ZCTA5 11553,female,13558,757,2016
11553,ZCTA5 11553,total_pop,26160,1084,2016
11553,ZCTA5 11553,race_total,26160,1084,2016
11553,ZCTA5 11553,white,6602,780,2016
11553,ZCTA5 11553,black_aa,11702,998,2016
11553,ZCTA5 11553,ai_an,131,67,2016
11553,ZCTA5 11553,asian,485,170,2016
11553,ZCTA5 11553,hawaiian_pi,0,21,2016
11553,ZCTA5 11553,other,4063,933,2016
11553,ZCTA5 11553,med_income,67152,7214,2016
11554,ZCTA5 11554,male,18632,946,2016
11554,ZCTA5 11554,female,18596,810,2016
11554,ZCTA5 11554,total_pop,37228,1438,2016
11554,ZCTA5 11554,race_total,37228,1438,2016
11554,ZCTA5 11554,white,28112,1260,2016
11554,ZCTA5 11554,black_aa,1724,512,2016
11554,ZCTA5 11554,ai_an,232,206,2016
11554,ZCTA5 11554,asian,4433,762,2016
11554,ZCTA5 11554,hawaiian_pi,0,24,2016
11554,ZCTA5 11554,other,2062,820,2016
11554,ZCTA5 11554,med_income,93855,9146,2016
11556,ZCTA5 11556,male,14,19,2016
11556,ZCTA5 11556,female,0,11,2016
11556,ZCTA5 11556,total_pop,14,19,2016
11556,ZCTA5 11556,race_total,14,19,2016
11556,ZCTA5 11556,white,14,19,2016
11556,ZCTA5 11556,black_aa,0,11,2016
11556,ZCTA5 11556,ai_an,0,11,2016
11556,ZCTA5 11556,asian,0,11,2016
11556,ZCTA5 11556,hawaiian_pi,0,11,2016
11556,ZCTA5 11556,other,0,11,2016
11556,ZCTA5 11556,med_income,NA,NA,2016
11557,ZCTA5 11557,male,3234,333,2016
11557,ZCTA5 11557,female,3738,398,2016
11557,ZCTA5 11557,total_pop,6972,648,2016
11557,ZCTA5 11557,race_total,6972,648,2016
11557,ZCTA5 11557,white,5928,609,2016
11557,ZCTA5 11557,black_aa,79,62,2016
11557,ZCTA5 11557,ai_an,0,16,2016
11557,ZCTA5 11557,asian,558,103,2016
11557,ZCTA5 11557,hawaiian_pi,0,16,2016
11557,ZCTA5 11557,other,385,316,2016
11557,ZCTA5 11557,med_income,114949,13526,2016
11558,ZCTA5 11558,male,4227,262,2016
11558,ZCTA5 11558,female,4096,266,2016
11558,ZCTA5 11558,total_pop,8323,281,2016
11558,ZCTA5 11558,race_total,8323,281,2016
11558,ZCTA5 11558,white,7013,375,2016
11558,ZCTA5 11558,black_aa,139,74,2016
11558,ZCTA5 11558,ai_an,68,75,2016
11558,ZCTA5 11558,asian,268,190,2016
11558,ZCTA5 11558,hawaiian_pi,0,16,2016
11558,ZCTA5 11558,other,678,280,2016
11558,ZCTA5 11558,med_income,87176,9996,2016
11559,ZCTA5 11559,male,3855,354,2016
11559,ZCTA5 11559,female,4854,440,2016
11559,ZCTA5 11559,total_pop,8709,543,2016
11559,ZCTA5 11559,race_total,8709,543,2016
11559,ZCTA5 11559,white,7078,287,2016
11559,ZCTA5 11559,black_aa,243,179,2016
11559,ZCTA5 11559,ai_an,82,102,2016
11559,ZCTA5 11559,asian,315,213,2016
11559,ZCTA5 11559,hawaiian_pi,0,16,2016
11559,ZCTA5 11559,other,854,491,2016
11559,ZCTA5 11559,med_income,114816,16004,2016
11560,ZCTA5 11560,male,3118,267,2016
11560,ZCTA5 11560,female,3236,206,2016
11560,ZCTA5 11560,total_pop,6354,403,2016
11560,ZCTA5 11560,race_total,6354,403,2016
11560,ZCTA5 11560,white,5648,411,2016
11560,ZCTA5 11560,black_aa,99,59,2016
11560,ZCTA5 11560,ai_an,4,8,2016
11560,ZCTA5 11560,asian,148,70,2016
11560,ZCTA5 11560,hawaiian_pi,0,16,2016
11560,ZCTA5 11560,other,407,228,2016
11560,ZCTA5 11560,med_income,110341,16374,2016
11561,ZCTA5 11561,male,17355,603,2016
11561,ZCTA5 11561,female,20189,583,2016
11561,ZCTA5 11561,total_pop,37544,379,2016
11561,ZCTA5 11561,race_total,37544,379,2016
11561,ZCTA5 11561,white,31043,979,2016
11561,ZCTA5 11561,black_aa,2075,533,2016
11561,ZCTA5 11561,ai_an,13,21,2016
11561,ZCTA5 11561,asian,936,275,2016
11561,ZCTA5 11561,hawaiian_pi,0,24,2016
11561,ZCTA5 11561,other,2429,846,2016
11561,ZCTA5 11561,med_income,88249,5664,2016
11563,ZCTA5 11563,male,10734,478,2016
11563,ZCTA5 11563,female,11817,449,2016
11563,ZCTA5 11563,total_pop,22551,525,2016
11563,ZCTA5 11563,race_total,22551,525,2016
11563,ZCTA5 11563,white,19061,854,2016
11563,ZCTA5 11563,black_aa,762,281,2016
11563,ZCTA5 11563,ai_an,0,21,2016
11563,ZCTA5 11563,asian,828,344,2016
11563,ZCTA5 11563,hawaiian_pi,0,21,2016
11563,ZCTA5 11563,other,970,368,2016
11563,ZCTA5 11563,med_income,81068,3834,2016
11565,ZCTA5 11565,male,4192,312,2016
11565,ZCTA5 11565,female,4448,288,2016
11565,ZCTA5 11565,total_pop,8640,300,2016
11565,ZCTA5 11565,race_total,8640,300,2016
11565,ZCTA5 11565,white,7605,418,2016
11565,ZCTA5 11565,black_aa,419,248,2016
11565,ZCTA5 11565,ai_an,14,22,2016
11565,ZCTA5 11565,asian,268,141,2016
11565,ZCTA5 11565,hawaiian_pi,0,16,2016
11565,ZCTA5 11565,other,95,99,2016
11565,ZCTA5 11565,med_income,106875,10291,2016
11566,ZCTA5 11566,male,17289,658,2016
11566,ZCTA5 11566,female,16943,428,2016
11566,ZCTA5 11566,total_pop,34232,852,2016
11566,ZCTA5 11566,race_total,34232,852,2016
11566,ZCTA5 11566,white,31545,828,2016
11566,ZCTA5 11566,black_aa,626,278,2016
11566,ZCTA5 11566,ai_an,0,24,2016
11566,ZCTA5 11566,asian,1231,356,2016
11566,ZCTA5 11566,hawaiian_pi,0,24,2016
11566,ZCTA5 11566,other,462,206,2016
11566,ZCTA5 11566,med_income,133333,10804,2016
11568,ZCTA5 11568,male,2236,174,2016
11568,ZCTA5 11568,female,2342,183,2016
11568,ZCTA5 11568,total_pop,4578,256,2016
11568,ZCTA5 11568,race_total,4578,256,2016
11568,ZCTA5 11568,white,3065,222,2016
11568,ZCTA5 11568,black_aa,365,141,2016
11568,ZCTA5 11568,ai_an,11,13,2016
11568,ZCTA5 11568,asian,867,169,2016
11568,ZCTA5 11568,hawaiian_pi,0,11,2016
11568,ZCTA5 11568,other,77,52,2016
11568,ZCTA5 11568,med_income,170250,40181,2016
11569,ZCTA5 11569,male,664,199,2016
11569,ZCTA5 11569,female,565,168,2016
11569,ZCTA5 11569,total_pop,1229,329,2016
11569,ZCTA5 11569,race_total,1229,329,2016
11569,ZCTA5 11569,white,1229,329,2016
11569,ZCTA5 11569,black_aa,0,11,2016
11569,ZCTA5 11569,ai_an,0,11,2016
11569,ZCTA5 11569,asian,0,11,2016
11569,ZCTA5 11569,hawaiian_pi,0,11,2016
11569,ZCTA5 11569,other,0,11,2016
11569,ZCTA5 11569,med_income,114844,23075,2016
11570,ZCTA5 11570,male,13526,613,2016
11570,ZCTA5 11570,female,13937,533,2016
11570,ZCTA5 11570,total_pop,27463,826,2016
11570,ZCTA5 11570,race_total,27463,826,2016
11570,ZCTA5 11570,white,21470,696,2016
11570,ZCTA5 11570,black_aa,2946,786,2016
11570,ZCTA5 11570,ai_an,104,108,2016
11570,ZCTA5 11570,asian,632,240,2016
11570,ZCTA5 11570,hawaiian_pi,0,21,2016
11570,ZCTA5 11570,other,1295,441,2016
11570,ZCTA5 11570,med_income,106574,8077,2016
11572,ZCTA5 11572,male,14157,555,2016
11572,ZCTA5 11572,female,15138,649,2016
11572,ZCTA5 11572,total_pop,29295,902,2016
11572,ZCTA5 11572,race_total,29295,902,2016
11572,ZCTA5 11572,white,26903,828,2016
11572,ZCTA5 11572,black_aa,264,205,2016
11572,ZCTA5 11572,ai_an,137,144,2016
11572,ZCTA5 11572,asian,709,309,2016
11572,ZCTA5 11572,hawaiian_pi,0,21,2016
11572,ZCTA5 11572,other,780,456,2016
11572,ZCTA5 11572,med_income,103401,6554,2016
11575,ZCTA5 11575,male,8050,636,2016
11575,ZCTA5 11575,female,8514,565,2016
11575,ZCTA5 11575,total_pop,16564,979,2016
11575,ZCTA5 11575,race_total,16564,979,2016
11575,ZCTA5 11575,white,2064,533,2016
11575,ZCTA5 11575,black_aa,10525,961,2016
11575,ZCTA5 11575,ai_an,78,110,2016
11575,ZCTA5 11575,asian,21,21,2016
11575,ZCTA5 11575,hawaiian_pi,0,18,2016
11575,ZCTA5 11575,other,2026,721,2016
11575,ZCTA5 11575,med_income,75881,11486,2016
11576,ZCTA5 11576,male,6114,468,2016
11576,ZCTA5 11576,female,6549,393,2016
11576,ZCTA5 11576,total_pop,12663,656,2016
11576,ZCTA5 11576,race_total,12663,656,2016
11576,ZCTA5 11576,white,10365,650,2016
11576,ZCTA5 11576,black_aa,145,84,2016
11576,ZCTA5 11576,ai_an,12,18,2016
11576,ZCTA5 11576,asian,1814,370,2016
11576,ZCTA5 11576,hawaiian_pi,0,18,2016
11576,ZCTA5 11576,other,82,94,2016
11576,ZCTA5 11576,med_income,157057,9239,2016
11577,ZCTA5 11577,male,6268,461,2016
11577,ZCTA5 11577,female,6620,478,2016
11577,ZCTA5 11577,total_pop,12888,807,2016
11577,ZCTA5 11577,race_total,12888,807,2016
11577,ZCTA5 11577,white,9790,772,2016
11577,ZCTA5 11577,black_aa,472,223,2016
11577,ZCTA5 11577,ai_an,0,18,2016
11577,ZCTA5 11577,asian,2145,344,2016
11577,ZCTA5 11577,hawaiian_pi,0,18,2016
11577,ZCTA5 11577,other,277,204,2016
11577,ZCTA5 11577,med_income,120650,9388,2016
11579,ZCTA5 11579,male,2457,136,2016
11579,ZCTA5 11579,female,2671,129,2016
11579,ZCTA5 11579,total_pop,5128,74,2016
11579,ZCTA5 11579,race_total,5128,74,2016
11579,ZCTA5 11579,white,4714,235,2016
11579,ZCTA5 11579,black_aa,153,177,2016
11579,ZCTA5 11579,ai_an,0,16,2016
11579,ZCTA5 11579,asian,54,41,2016
11579,ZCTA5 11579,hawaiian_pi,0,16,2016
11579,ZCTA5 11579,other,105,110,2016
11579,ZCTA5 11579,med_income,113095,9823,2016
11580,ZCTA5 11580,male,20930,761,2016
11580,ZCTA5 11580,female,22289,964,2016
11580,ZCTA5 11580,total_pop,43219,1228,2016
11580,ZCTA5 11580,race_total,43219,1228,2016
11580,ZCTA5 11580,white,16422,1193,2016
11580,ZCTA5 11580,black_aa,13457,1154,2016
11580,ZCTA5 11580,ai_an,9,16,2016
11580,ZCTA5 11580,asian,5868,848,2016
11580,ZCTA5 11580,hawaiian_pi,12,19,2016
11580,ZCTA5 11580,other,5813,1239,2016
11580,ZCTA5 11580,med_income,98922,8121,2016
11581,ZCTA5 11581,male,10445,661,2016
11581,ZCTA5 11581,female,10961,586,2016
11581,ZCTA5 11581,total_pop,21406,827,2016
11581,ZCTA5 11581,race_total,21406,827,2016
11581,ZCTA5 11581,white,12578,867,2016
11581,ZCTA5 11581,black_aa,3337,568,2016
11581,ZCTA5 11581,ai_an,0,21,2016
11581,ZCTA5 11581,asian,3275,658,2016
11581,ZCTA5 11581,hawaiian_pi,9,16,2016
11581,ZCTA5 11581,other,1538,597,2016
11581,ZCTA5 11581,med_income,95829,7733,2016
11590,ZCTA5 11590,male,22680,768,2016
11590,ZCTA5 11590,female,24454,918,2016
11590,ZCTA5 11590,total_pop,47134,1340,2016
11590,ZCTA5 11590,race_total,47134,1340,2016
11590,ZCTA5 11590,white,23041,1007,2016
11590,ZCTA5 11590,black_aa,10223,809,2016
11590,ZCTA5 11590,ai_an,55,59,2016
11590,ZCTA5 11590,asian,4535,631,2016
11590,ZCTA5 11590,hawaiian_pi,39,40,2016
11590,ZCTA5 11590,other,7247,1223,2016
11590,ZCTA5 11590,med_income,92506,3055,2016
11596,ZCTA5 11596,male,5179,230,2016
11596,ZCTA5 11596,female,5504,194,2016
11596,ZCTA5 11596,total_pop,10683,264,2016
